Sentiment,Text,Label,Prediction
0,noooooooooooooo only 1 day left,0,0
4,aww five minutes is done already? damn... I wish the time limit was 10 minutes... I feel so much better,1,0
4,@andrianjones11 Can I now delete the friends you added to my facebook account when I wasn't looking? or shall I up the prank stakes?,1,1
0,I want korean bbq so baddd but no one can come with me,0,0
4,Where the heck is everyone today? Time for me to do somethin...... shower.,1,0
0,"Ugg I lost my glasses, yes alcohol was a factor",0,0
4,Settled in at Wlaters. Munching on a little grindage. We hurried up &amp; now we're waiting.,1,1
0,"argh, i don't feel too good",0,0
0,NOW I am taking a shower then cleaning my roooom.,0,1
0,Wont be able to get on here 4 a while after tonite,0,0
0,Raiinyy dayyy !!!  I hate raiinyy dayss,0,0
0,@Puddytatpurr meany  ;),0,1
4,@dinortega i can't wait to see the bongga bolero!,1,1
0,@halfheartdrogue    Me sorry.,0,0
0,@beniboo That sucks big time,0,0
4,Going to Manila today,1,1
4,@cwstokes You were probably too far away from the transmitters at the top,1,0
0,@ameeface I really want to go as well,0,0
4,"Finally, we get some attention from the WhiteHouse  / Presidential Proclamation Great Outdoors Month http://bit.ly/n92Dv",1,1
4,@meglk1227 YOu just realized that the Yankees blow,1,0
4,doing nothing day today   same here!,1,0
4,"@singingtigger Amen. God is faithful! Love and hugs, Pauline. I need prayer.  Thanks.",1,1
0,sunburn is starting to sting now  ive got bright red now eeek.,0,0
0,@drunkstepfather ....you ruined all my hopes and dreams,0,0
0,@MalleMaus i knoww,0,1
0,"Khamenei's words are making me sad. Denial. Innocence. Blame.  I feel so bad, rn, for those who were looking for change. #iranelection",0,0
4,getting ready to relax in front of the tube with &quot;roseanne&quot; intertainmenting me...i luv that show,1,1
4,"its getting late...4am, I think its bedtime. night night",1,1
4,@MaryHogan2 force anyone or wants the whole world to convert without actually wanting to,1,0
0,no don't turn the table,0,0
4,@jordanknight I think I was riding beside you guys for on the Interstate   You guys rocked tonight... THANK YOU!!!,1,1
0,I really don't care about this game ... and I ABHOR the Fakers. That's how I know I'm not right,0,1
0,And I hate how difficult it is for me to buy any of her stuff now... same goes to Mel Keegan... I never thought I will be this childish,0,0
0,@johnjpark I hate it out here,0,0
0,There are no air guards taking off today,0,0
4,"@miffmelon hehe, and tons more.",1,1
0,@lisa_wicky boo  yeahh i think it was  lmao im useless at musicc! xxxx,0,0
0,grrr why does it have to be raining out.,0,0
0,"?im?tired, but im behind in writing",0,0
0,@beasubido that was upsetting.. Bye for now.. In salon eh..,0,0
4,This weekends gone so quick.. it's been amazing. Back to school tomo :/ 5 weeks till summer holidays!,1,0
0,Grr to my brother stuffing up the computer now i have to wait for the stupid disk check,0,0
4,"@johncmayer yes, 4 sure-mediocre allows us to constantly reach to be better which makes life worthwhile vs. 1 great is temporary.",1,1
4,@prettirossi Facebook is down...so here I am in twitter twittering,1,1
4,@AshSanchez LOL!!!!!!! i don't even watch them! i like the boys in tayong dalawa though,1,1
4,is Be right back. Alis mode muna aq Pizza Making ng Choir nmin.. love it. Tc pals.!  http://plurk.com/p/wwqfy,1,1
4,@snowbroader Thanks!  It'll be a good step and a lot easier to read/browse through.  Can't wait till I launch it,1,1
4,"Kinda have a tummy ache. But still going out to SF to do some exploring.  Where I'll end up, know body knows.",1,0
4,"I'm back home with a buzz. Good weekend, can't complain.  Now I'm goin to bed. nite Twitts",1,1
0,@rubberdollemma Yes! Ans what sucks even more is that I've done it now and it still doesn't work!!!! Fuckin shit,0,0
4,I looove summer  why can't it always be hot?,1,0
4,@ResilientMichae Did you steal that from me??  That is one of my favourite quotations,1,1
0,is tireeeeeeed  http://plurk.com/p/119zf1,0,1
0,isPlayer Has Died! Sorry,0,0
4,@djlogansama Ugh. That first 'now' should be a 'know'. It's your fault for making me stay up late on a Monday,1,0
4,@lifeinthegalaxy hey you guys.  love seeing your smiling faces.  just wanted to say g'day and send you my love and Light   Zoe,1,1
4,eating dinner with the family and the africans  &lt;3 love.,1,1
4,@HeartBreakV just in good ol Ann Arbor  lol,1,1
0,"Time for sleep, but my mind is way to active. I can't stop thinking bad thoughts. It's 6:55AM, I had another shitty dream last night  FML",0,0
0,"Is the sun confused or what? One would suppose bright sunshine at the beginning of June and it looks like mid-October! Damp, foggy, cold.",0,0
0,"@cstatus ew. pet stores are bad and they should all be blown to bits (w/o the animals, obv) wish your friends had done some research, smh",0,0
0,"@onmammaz ugh! I have a knee injury too, except mine is just an infected cut that hurts like hell",0,0
0,@chrisbrogan I will see you at Fuse but I'm working tomorrow  sad to miss all the fun,0,0
0,zzzzzzzz...I need coffee,0,1
0,got a poorly wrist  fingers crossed 4 wed :S,0,0
0,My lower back hurts!!!,0,0
4,Battlefield Heroes beta key: 1F58B-RH0TR-F97RH-81275 http://beta.battlefield-heroes.com/ give it a shot,1,1
4,@BlondeBlogger But the computer is so hard to drag yourself off even though you know there are a thousand things to do! Good Luck,1,0
0,"@DavidArchie 2morrow is my mum bday, but shes not here. She n my lil bro are on the way to central java. I'm sad",0,0
0,@TamaraSchilling after a night of drinking I walk to my computer and I have a program called twiping and accidentally deleted all w/ an a,0,0
0,http://twitpic.com/7jfcc - I won't be seeing them this year,0,0
0,"@sevinnyne6126 don't listen to them!  you are amazing &amp; i'm glad you are ok. don't let anyone get you down, you're the best actress ever!",0,1
0,&quot;Up&quot; was cute...the beginning was SOOO sad though.,0,0
0,@dentellenoir: did those old navy sandals you had @ terminus held 2gether w/ gum finally die? My 2004s are about to,0,1
4,I opned my blinds and i think i saw some1 walking in front of the yard! dis is the last time im opening my blinds at nite,1,0
4,@YoungQ day is going well not sure what's for dinner yet...I gotta eat in the car....road trip!,1,1
4,@philipbobby  I'll be sure to save all my water chestnuts leftover from my lean cuisines in a baggy for ya.,1,1
4,"@elizabethSITPS: good luck with that goal   I have germ issues, so this is actually funny coming from me ;)",1,1
0,We're all out of mini rolls,0,1
0,"@albanery O.K. sis, here's the deal I'M TOTALLY JOKING here - do not take anything I say seriously. please.  This isn't going to end well.",0,0
0,Rainy day! Still sick. Must get better.,0,0
4,@danphilpott of course i remember vrave  just seems like yesterday lol,1,1
0,"@Whiskeypete yeah forreal! Good horror movies are foreign, sadly hollywood makes shit scary movies",0,0
4,Spending this gorgeous day by...cleaning out the shed and garage...oh what joy! At least I can step out into the sunshine.,1,1
4,@ani_jo Don't be so angry. Smile.............. Like THIS---&gt;,1,1
4,@NathanRosenfeld that depends. Are you an jen comming over later ?,1,1
0,"Bon, ce fut court, les vacances sont termin̩es. Back to work",0,0
0,I have just seen the fattest whooty ever! Didn't think that was genetically possible (via @Pobbery)...and u didn't take a picture?,0,0
0,"Bloody Welsh weather. Getting cloudy now, typical!",0,0
4,Going to the movies to see night at the museum 2!,1,1
4,Cheetos Puffs. They make a good middle of the night snack.,1,1
4,was voted Indiana University Ballet Theatre party girl! however i dropped the girls off at the party instead of going. real progress,1,1
0,@martymcnabb I am lost. Please help me find a good home.,0,0
4,woowww slept till 5 hahahahha =P on the way to cityyyyy to get din din withh katelynn,1,1
4,@fat_cyclist good goin!  You'll prob find it easier having been active Youve got a good level to get back to and know what you can do.,1,1
4,@JanisSharp have u checked my website - that will ans. all   I'm gearing up for another hosp. visit 2day.,1,1
0,Love thunderstorms.  Wish we didn't have to leave Missy's house.   Perfect movies-PJs-food day,0,0
4,"@OVONiko yea yeah yeah , NYC june 28th!?!?! u coming to my show right?",1,1
0,"@jazzzyone I USE Twitter more, but normally get more feedback off something I post via Facebook... Kinda still a tie I guess",0,1
4,@Macherieamour hey cherie!.. what's your next project?.. loved u in pieta..,1,1
4,"Home at last! Hope you didnt miss me too much hehe jk! Im off to bed, see you when I wake up...actually you'll see me when I wake up",1,0
4,"@OliviaWilder Sorry I laugh, but was very funny   @ModelSupplies got me in trouble lol",1,1
0,Is in pain ....... Poor Me!,0,0
0,"I'm sorry, Stomach. I'll try to feed you better in the future, don't be mad.  Please to be sending happy endorphins to Brain now?",0,0
0,"@KimKardashian neither, i can't drink soda  but i used to LOVE pepsi!",0,0
4,@Bridaleye thank you for the follow Friday,1,1
4,dunno why I'm up and still bored. So yeah I just felt like updating my layout on MySpace &amp; songs. haha. It's pretty lame but old-school!,1,0
0,@brandydyke I know! I'm so bummed!!!!!!!!,0,0
4,@misscbear You should never feel that you can't find fashionable shoes in your size.  http://www.zappos.com/shoes I think we can help,1,0
4,@ihatecrayons hell yes.n if we were lucky we could go to both!!!!!,1,0
0,i pulled a muscle in my neck this morning just feels like its getting more sore,0,0
0,"btw, my dad just called me irresponsible . hi, I know .",0,1
0,waiting for work to open up...wising I could be at fuelchurch.tv today,0,0
0,"Not feeling too happy right about now. SUPER frustrated, SUPER bored, SUPER BROKE!, and just plain not having a good day",0,0
0,Had to get a shot in my shoulder joint this morning. It is hurting soooooo bad. Feels like.....well it just hurts!,0,0
0,"My goal is to find a cute jumper to wear in CA, so far the only 1 I've found is aa and its kinda cheap looking  the search continues!",0,0
4,tweet: outta here,1,1
0,@ResourcefulMom  How did your new family member do last night?  Sorry you feel so bad.,0,0
4,"Just received my norwegian exam results. Got a B! *Happy*. So this year I got 81 ECTS credits, instead of the 60 compulsory. Wonderwoman",1,1
0,@jerseygalrocker NOOOO! Sorry I can actually reply! I'm sorry! You should text all day tomorrow! I know its not the same!  I feel for ya.,0,0
4,Feeling Twitterrific!,1,0
0,"@ktjbpa2006  I HAVE NO CASH, WHICH MEANS I CAN'T GO TO ANY",0,0
4,I Guess NoOne OnIine How Sad Will Talk To You's All ToMorrow Have A Good Night God Blass Yous All.....Still..Loveing..Life  By,1,0
4,on the way to cedar point,1,1
0,is disappointed.. hindi lumabas si Cristine sa Banana Split kanina  http://plurk.com/p/x8tfv,0,0
4,"Going to sleep. SO tired, and I have a busy week ahead of me, and now with no holiday for me to take a rest. Hope I have sweet dreams.",1,0
0,"@sarahinatl I went to Lock Haven University in Pennsylvania. I just graduated, so I'm an alum now",0,1
0,"@cheepvintage - nothing can be done about the rayon, love - pressing has reset the fibers permanently",0,0
4,@miya79 O Yea!!!!!  I'm ready.. this gone be a good one for the summer..,1,1
0,Finally got evan his b-day present. I'm a bad friend,0,1
0,At work 'til 9,0,0
0,"@Jordanyup no justin, dont go  say hi to justin for me?",0,0
4,@igorsales I like a nice espresso. and lots of it,1,1
0,@azsunshinegirl7 what??? who would say such cruel things about our danny?,0,0
0,I'm depressed and want Olive Garden.,0,0
4,waiting for le mans  http://img515.imageshack.us/img515/2953/imgp3541tp2.jpg,1,1
0,I'm thirsty...and not looking forward to the IV today,0,0
0,Kidney pain. Hurts  brb...,0,0
4,"boston all day = beautiful.  out getting a Livestrong racing shirt, then Gloucester for the night. Tour de Cure tomorrow!!",1,1
0,secar loṳaa,0,1
0,I'm tired of being treated like shit.,0,0
4,@thesselonious,1,1
0,In a bad mood now  So long awesome mood day,0,0
4,Happy birthday mom,1,1
4,I love DREAMS... I had a great one last night! Sigh....,1,1
0,someone transport me to california.... unff  soon.,0,1
4,@mizsedz ur a smooth chick   If you need music just let me know i could zshare you anything you want you my homie from &quot;down under&quot;,1,1
4,@MNChildMuseum Thanks!   There are more recycling-themed activity ideas on the Discount School Supply site as well: http://bit.ly/3HwAh,1,1
0,@jilliannala i'm figuring out how to find a job that allows for paid time to go to the beach - or pool  - so far - NO LUCK,0,0
4,@TISHIZ: i dunno quite yet. It would make my weekend if i saw u tho,1,0
4,@aaaaabbey 30 minutes for that reason and more and i went and got a shake and rented movies,1,1
0,I use too many happy faces and shit.  it's quite sad actually  lol. see there I go again!,0,0
0,@jeyowenji I just saw some of the pics he took. With Gino &amp; Fran. He also went to the EB last Saturday.  Inggit us.,0,0
4,Yawwwwn. Still in bed. I love tuesdays,1,1
0,@jj_orbeta And I'm screwed. NOT in a good way. haha,0,0
4,A truly delicious L.A. story about cupcakes.  http://bit.ly/ak4Fz,1,1
0,Rearranging my @TweetDeck groups. @mixero had failed me dearly.,0,0
4,"@noisydogstudio Yep! Well, they say people look like their dogs  Think I look like Joey?",1,1
4,Yay Boston lost!!!! Now the Cav's are definitely in the finals,1,0
0,@chrisrus1 Then its offical that your not coming back  nooooooooo! lol i jest,0,0
4,Breakfast iz on da way fo me...,1,1
0,@taracraig I just ate  I could do a coffee and a slice of cake though. Give me a ring,0,1
4,@tiny1877 Oh no! I guess I'm officially a big nerd now. I heard the movie is great even if you don't like Trek... and I do,1,1
4,"Ah, the national express train. Free wifi and in the quiet zone...",1,1
4,"@hannahmcfly hahaa, yess, the pool! @mcflymusic should take pics in the pool then upload to twitpic.",1,1
0,@JOJO1124 Ok missy. 228 people r lost in a plain that will most likely never be found. Someone is having a worse day than u.   end it,0,0
4,15days - excited much?? VERY!!!  x,1,1
0,@LC007 si early,0,1
0,"@tararebeccah maybe, but so not hot",0,0
4,Great find of the day! Oversized clutch for $5.49! Love!,1,1
0,The long queue and the crowd control stopped me from shopping  So is credit crunch killin us really? lol,0,0
4,"@urostarstruck Awww thank u lil bro!!  they do??? where did u give em out? network,network,network!!",1,0
